DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,Gen Ed,Science,HS Other Science,37,2,18.5
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Economics,10,1,10
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,79,4,19.8
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS Government,25,1,25
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,29,2,14.5
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 09,24,1,24
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 10,22,1,22
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,English,HS English 11,18,1,18
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Algebra I,42,2,21
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Geometry,21,1,21
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Math,HS Math Other,20,1,20
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Chemistry,33,1,33
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Living Environment,32,1,32
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Science,HS Other Science,26,1,26
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Global History,48,2,24
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS Government,31,1,31
18K589,ARTS & MEDIA PREPARATORY ACADEMY,HS Core,ICT,Social Studies,HS US History,32,1,32
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,English,HS English 09,73,4,18.3
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,English,HS English 10,58,2,29
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,English,HS English 11,52,3,17.3
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,English,HS English 12,61,3,20.3
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,English,HS English Other,61,4,15.3
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Math,HS Algebra I,125,7,17.9
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Math,HS Algebra II,42,2,21
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Math,HS Geometry,56,3,18.7
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Math,HS Math Other,10,1,10
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Science,HS Earth Science,48,3,16
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Science,HS Living Environment,80,4,20
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Science,HS Other Life Science,60,3,20
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Social Studies,HS Global History,125,6,20.8
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Social Studies,HS Government,26,1,26
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,Gen Ed,Social Studies,HS US History,54,3,18
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,English,HS English 09,30,1,30
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,English,HS English 10,22,1,22
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,English,HS English 11,20,1,20
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Math,HS Algebra I,55,2,27.5
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Math,HS Geometry,14,1,14
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Science,HS Earth Science,21,1,21
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Science,HS Living Environment,30,1,30
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Science,HS Other Life Science,21,1,21
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Social Studies,HS Global History,52,2,26
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Social Studies,HS Government,31,1,31
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,HS Core,ICT,Social Studies,HS US History,21,1,21
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,English,HS English 09,44,2,22
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,English,HS English 10,30,1,30
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,English,HS English 11,49,2,24.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,English,HS English 12,37,2,18.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,English,HS English Other,100,6,16.7
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Math,HS Algebra I,84,4,21
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Math,HS Algebra II,25,1,25
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Math,HS Geometry,51,2,25.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Math,HS Math Other,130,6,21.7
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Science,HS Chemistry,31,1,31
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Science,HS Earth Science,54,2,27
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Science,HS Living Environment,57,2,28.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Science,HS Other Science,62,3,20.7
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Social Studies,HS Economics,58,2,29
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Social Studies,HS Global History,92,4,23
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Social Studies,HS Social Studies Other,69,3,23
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,Gen Ed,Social Studies,HS US History,61,2,30.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,English,HS English 09,51,2,25.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,English,HS English 10,84,3,28
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,English,HS English 11,45,2,22.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,English,HS English 12,21,1,21
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,English,HS English Other,35,2,17.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Math,HS Algebra I,113,5,22.6
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Math,HS Algebra II,51,2,25.5
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Math,HS Math Other,29,1,29
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Science,HS Chemistry,31,1,31
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Science,HS Earth Science,26,1,26
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Science,HS Living Environment,81,3,27
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Science,HS Other Science,23,1,23
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Social Studies,HS Global History,99,4,24.8
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Social Studies,HS Social Studies Other,25,1,25
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,HS Core,ICT,Social Studies,HS US History,61,2,30.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,English,HS English 09,76,3,25.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,English,HS English 10,76,3,25.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,English,HS English 11,74,3,24.7
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,English,HS English 12,76,3,25.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,English,HS English Other,23,1,23
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Math,HS Algebra I,63,3,21
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Math,HS Algebra II,90,3,30
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Math,HS Geometry,37,2,18.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Math,HS Math Other,33,2,16.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Science,HS Chemistry,57,2,28.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Science,HS Earth Science,114,4,28.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Science,HS Living Environment,69,3,23
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Science,HS Other Life Science,17,1,17
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Science,HS Other Science,57,3,19
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Social Studies,HS Global History,164,6,27.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Social Studies,HS Government,106,4,26.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Social Studies,HS Social Studies Other,105,4,26.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,Gen Ed,Social Studies,HS US History,85,3,28.3
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,English,HS English 09,29,1,29
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,English,HS English 10,32,1,32
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,English,HS English 12,23,1,23
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Math,HS Algebra I,118,4,29.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Math,HS Geometry,26,1,26
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Science,HS Earth Science,26,1,26
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Science,HS Living Environment,56,2,28
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Science,HS Other Science,26,1,26
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Social Studies,HS Global History,63,2,31.5
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Social Studies,HS Social Studies Other,34,1,34
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,HS Core,ICT,Social Studies,HS US History,66,3,22
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,English,HS English 09,26,2,13
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,English,HS English 10,31,1,31
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,English,HS English 11,30,2,15
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,English,HS English 12,47,3,15.7
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,50,3,16.7
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Math,HS Math Other,41,3,13.7
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,23,1,23
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,53,2,26.5
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Science,HS Other Life Science,53,2,26.5
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,59,3,19.7
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Social Studies,HS Government,23,1,23
18K635,OLYMPUS ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,32,1,32
18K635,OLYMPUS ACADEMY,HS Core,ICT,English,HS English 09,28,1,28
18K635,OLYMPUS ACADEMY,HS Core,ICT,English,HS English 10,32,1,32
18K635,OLYMPUS ACADEMY,HS Core,ICT,English,HS English 11,28,1,28
18K635,OLYMPUS ACADEMY,HS Core,ICT,Math,HS Algebra I,17,1,17
18K635,OLYMPUS ACADEMY,HS Core,ICT,Math,HS Math Other,25,1,25
18K635,OLYMPUS ACADEMY,HS Core,ICT,Science,HS Chemistry,27,1,27
18K635,OLYMPUS ACADEMY,HS Core,ICT,Science,HS Living Environment,51,2,25.5
18K635,OLYMPUS ACADEMY,HS Core,ICT,Social Studies,HS Global History,52,2,26
18K635,OLYMPUS ACADEMY,HS Core,ICT,Social Studies,HS US History,56,2,28
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,English,HS English 09,50,2,25
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,English,HS English 10,57,2,28.5
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,English,HS English 11,23,1,23
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,English,HS English Other,66,4,16.5
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Math,HS Algebra I,68,3,22.7
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Math,HS Algebra II,44,2,22
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Math,HS Geometry,48,2,24
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Math,HS Math Other,64,3,21.3
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Science,HS Chemistry,29,1,29
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Science,HS Earth Science,18,1,18
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Science,HS Living Environment,70,2,35
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Science,HS Other Science,53,4,13.3
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Social Studies,HS Global History,23,1,23
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Social Studies,HS Government,47,2,23.5
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,Gen Ed,Social Studies,HS US History,91,4,22.8
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,English,HS English 09,28,1,28
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,English,HS English 10,24,1,24
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,English,HS English 11,68,2,34
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,English,HS English 12,35,1,35
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,English,HS English Other,33,1,33
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Math,HS Algebra I,28,1,28
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Math,HS Algebra II,35,1,35
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Math,HS Geometry,27,1,27
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Math,HS Math Other,24,1,24
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Science,HS Earth Science,33,1,33
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Science,HS Living Environment,29,1,29
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Science,HS Other Science,76,3,25.3
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Social Studies,HS Global History,154,5,30.8
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Social Studies,HS Government,29,1,29
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,HS Core,ICT,Social Studies,HS US History,35,1,35
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,English,HS English 09,65,3,21.7
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,English,HS English 10,24,1,24
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,English,HS English 11,32,1,32
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,English,HS English 12,34,1,34
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,English,HS English Other,36,2,18
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,82,3,27.3
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Math,HS Geometry,30,1,30
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Science,HS Chemistry,20,2,10
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,30,1,30
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,82,3,27.3
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Science,HS Other Science,33,2,16.5
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,98,4,24.5
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,84,3,28
18K642,URBAN ACTION ACADEMY,HS Core,Gen Ed,Social Studies,HS US History,30,1,30
18K642,URBAN ACTION ACADEMY,HS Core,ICT,English,HS English 10,60,2,30
18K642,URBAN ACTION ACADEMY,HS Core,ICT,English,HS English 11,58,2,29
18K642,URBAN ACTION ACADEMY,HS Core,ICT,English,HS English 12,30,1,30
18K642,URBAN ACTION ACADEMY,HS Core,ICT,English,HS English Other,34,1,34
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Math,HS Algebra I,33,1,33
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Math,HS Algebra II,67,2,33.5
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Math,HS Geometry,33,1,33
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Math,HS Math Other,26,1,26
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Science,HS Earth Science,34,1,34
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Science,HS Living Environment,12,1,12
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Science,HS Other Life Science,60,2,30
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Social Studies,HS Global History,94,4,23.5
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Social Studies,HS Government,67,2,33.5
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Social Studies,HS Social Studies Other,25,1,25
18K642,URBAN ACTION ACADEMY,HS Core,ICT,Social Studies,HS US History,66,2,33
18K642,URBAN ACTION ACADEMY,HS Core,SC,English,HS English 09,8,1,8
18K642,URBAN ACTION ACADEMY,HS Core,SC,English,HS English 10,9,1,9
18K642,URBAN ACTION ACADEMY,HS Core,SC,Math,HS Algebra I,14,2,7
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,31,2,15.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,18,1,18
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,66,4,16.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,26,2,13
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,41,3,13.7
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,33,2,16.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,40,2,20
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,67,4,16.8
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Economics,40,2,20
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,95,5,19
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,45,2,22.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,20,1,20
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English 09,31,2,15.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,English,HS English Other,16,1,16
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,31,2,15.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,37,2,18.5
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,17,1,17
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,22,1,22
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,English,HS English 09,67,3,22.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,English,HS English 10,54,2,27
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,English,HS English 11,97,4,24.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,English,HS English 12,51,2,25.5
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,English,HS English Other,70,3,23.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Math,HS Algebra I,97,5,19.4
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Math,HS Algebra II,38,2,19
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Math,HS Geometry,54,3,18
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Math,HS Math Other,70,3,23.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Science,HS Earth Science,76,3,25.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Science,HS Living Environment,43,2,21.5
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Science,HS Other Life Science,83,4,20.8
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Science,HS Other Science,63,3,21
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Social Studies,HS Global History,115,5,23
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Social Studies,HS Government,20,1,20
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Social Studies,HS Social Studies Other,48,2,24
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,Gen Ed,Social Studies,HS US History,93,4,23.3
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,English,HS English 09,24,1,24
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,English,HS English 10,27,1,27
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,English,HS English 11,25,1,25
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,English,HS English 12,19,1,19
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Math,HS Algebra I,44,2,22
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Math,HS Geometry,54,2,27
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Science,HS Earth Science,30,1,30
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Science,HS Living Environment,31,1,31
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Science,HS Other Science,24,1,24
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Social Studies,HS Global History,52,2,26
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Social Studies,HS Government,26,1,26
19K404,ACADEMY FOR YOUNG WRITERS,HS Core,ICT,Social Studies,HS US History,32,1,32
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,English,HS English 09,51,2,25.5
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,English,HS English 10,40,2,20
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,English,HS English 11,51,2,25.5
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,English,HS English 12,56,3,18.7
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Math,HS Algebra I,47,2,23.5
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Math,HS Algebra II,48,3,16
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Math,HS Geometry,42,2,21
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Math,HS Math Other,14,1,14
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Science,HS Earth Science,18,1,18
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Science,HS Living Environment,54,2,27
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Science,HS Other Science,44,2,22
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Science,HS Physics,44,2,22
19K409,EAST NEW YORK FAMILY ACADEMY,HS Core,Gen Ed,Social Studies,HS Global History,97,4,24.3
